epoch,train_loss,train_acc,test_loss,test_acc,precision,recall,f1,micro_f1,macro_f1,epoch_time_s,lr
1255,0.080524,0.833117,0.130511,0.852559,,,,0.878685,0.865289,46.9,0.000100
1256,0.086271,0.815778,0.135507,0.848222,,,,0.874819,0.861543,46.9,0.000100
1257,0.075296,0.839402,0.128703,0.853426,,,,0.878025,0.866016,46.8,0.000100
1258,0.075290,0.833333,0.131778,0.849089,,,,0.877413,0.863689,46.8,0.000100
1259,0.082850,0.830516,0.130832,0.855160,,,,0.880619,0.867565,46.9,0.000100
1260,0.081682,0.827698,0.132351,0.849957,,,,0.876938,0.863604,47.2,0.000100
1261,0.082201,0.819463,0.132204,0.855160,,,,0.877531,0.863570,46.8,0.000100
1262,0.082063,0.824231,0.132041,0.853426,,,,0.878613,0.864047,47.1,0.000100
1263,0.072995,0.849155,0.132349,0.849957,,,,0.875545,0.861293,46.8,0.000100
1264,0.078986,0.833117,0.131417,0.849089,,,,0.875665,0.860732,46.8,0.000100
1265,0.076411,0.837668,0.137918,0.843018,,,,0.873008,0.862070,46.8,0.000100
1266,0.080747,0.832033,0.136997,0.840416,,,,0.871201,0.855434,46.9,0.000100
1267,0.079647,0.832250,0.135748,0.848222,,,,0.871919,0.859321,46.7,0.000100
1268,0.081485,0.823797,0.132881,0.851691,,,,0.874698,0.863280,46.6,0.000100
1269,0.085090,0.821413,0.130731,0.849089,,,,0.878919,0.862981,46.9,0.000100
1270,0.081682,0.829215,0.140267,0.838682,,,,0.867833,0.850816,47.0,0.000100
1271,0.083072,0.829432,0.135951,0.848222,,,,0.873966,0.861320,47.0,0.000100
1272,0.084280,0.818596,0.131267,0.854293,,,,0.882979,0.866995,47.0,0.000100
1273,0.082170,0.822280,0.134454,0.849957,,,,0.871230,0.857022,47.0,0.000100
1274,0.078142,0.831816,0.135402,0.849957,,,,0.874517,0.861114,47.0,0.000100
1275,0.080513,0.827915,0.132099,0.851691,,,,0.871845,0.861302,46.8,0.000100
1276,0.080792,0.830733,0.134094,0.850824,,,,0.877057,0.865361,47.2,0.000100
1277,0.078608,0.824447,0.138226,0.843018,,,,0.873720,0.858326,46.7,0.000100
1278,0.078422,0.837018,0.144185,0.833478,,,,0.863571,0.851156,46.7,0.000100
1279,0.074684,0.835501,0.137093,0.848222,,,,0.873618,0.857633,47.0,0.000100
1280,0.081019,0.824014,0.136718,0.848222,,,,0.875061,0.859019,47.0,0.000100
1281,0.077613,0.835717,0.137911,0.847355,,,,0.878261,0.864097,47.0,0.000100
1282,0.080408,0.827915,0.133351,0.853426,,,,0.879768,0.871979,47.1,0.000100
1283,0.075388,0.835067,0.135185,0.852559,,,,0.876459,0.867228,46.8,0.000100
1284,0.077221,0.829866,0.136524,0.843886,,,,0.872816,0.856095,47.0,0.000100
1285,0.078375,0.838535,0.135194,0.849957,,,,0.878333,0.860607,47.2,0.000100
1286,0.078815,0.831816,0.131383,0.860364,,,,0.884690,0.868108,46.9,0.000100
1287,0.077764,0.836584,0.134959,0.849089,,,,0.876145,0.861964,47.3,0.000100
1288,0.072735,0.846337,0.134037,0.849957,,,,0.876620,0.863006,46.9,0.000100
1289,0.075188,0.834417,0.135576,0.846487,,,,0.875000,0.860875,47.2,0.000100
1290,0.076021,0.835067,0.136964,0.845620,,,,0.873185,0.860827,47.1,0.000100
1291,0.078457,0.837018,0.133201,0.857762,,,,0.880155,0.866714,47.3,0.000100
1292,0.089517,0.815561,0.131825,0.852559,,,,0.877531,0.862825,46.8,0.000100
1293,0.073396,0.836584,0.134264,0.849957,,,,0.882353,0.866680,47.0,0.000100
1294,0.079957,0.832900,0.133887,0.846487,,,,0.879185,0.862496,46.9,0.000100
1295,0.074953,0.843953,0.131358,0.854293,,,,0.879768,0.867475,46.8,0.000100
1296,0.073140,0.840702,0.134380,0.854293,,,,0.876513,0.863356,46.7,0.000100
1297,0.075997,0.838968,0.135390,0.844753,,,,0.872361,0.855794,47.0,0.000100
1298,0.076420,0.841569,0.135143,0.851691,,,,0.876686,0.863488,46.4,0.000100
1299,0.078868,0.835934,0.129436,0.854293,,,,0.880734,0.866255,46.7,0.000100
1300,0.079916,0.835501,0.130259,0.850824,,,,0.879652,0.864542,46.7,0.000100
1301,0.078952,0.840702,0.134317,0.843886,,,,0.872885,0.858905,46.7,0.000100
1302,0.082991,0.825098,0.136037,0.840416,,,,0.870874,0.855393,46.9,0.000100
1303,0.074936,0.840485,0.133021,0.845620,,,,0.877125,0.861173,47.1,0.000100
1304,0.074675,0.843520,0.136061,0.853426,,,,0.878919,0.860415,46.8,0.000100
1305,0.074966,0.838101,0.133177,0.850824,,,,0.877277,0.865608,47.0,0.000100
1306,0.078452,0.834850,0.133311,0.852559,,,,0.878876,0.863747,46.8,0.000100
1307,0.077027,0.836584,0.130938,0.853426,,,,0.881668,0.869256,47.0,0.000100
1308,0.082266,0.825748,0.131282,0.850824,,,,0.878096,0.865061,46.8,0.000100
1309,0.077027,0.827698,0.135648,0.856028,,,,0.875121,0.863582,46.8,0.000100
1310,0.074112,0.839835,0.132805,0.849089,,,,0.870611,0.855944,46.4,0.000100
1311,0.074676,0.842653,0.131190,0.852559,,,,0.875723,0.861676,46.9,0.000100
1312,0.078502,0.836151,0.136582,0.848222,,,,0.876633,0.861211,46.8,0.000100
1313,0.078676,0.831816,0.135816,0.854293,,,,0.875723,0.862903,46.9,0.000100
1314,0.075114,0.837018,0.135033,0.848222,,,,0.876081,0.863260,46.7,0.000100
1315,0.071531,0.853923,0.138516,0.847355,,,,0.875545,0.864274,46.7,0.000100
1316,0.078720,0.837451,0.133243,0.860364,,,,0.881389,0.869157,46.7,0.000100
1317,0.074927,0.838752,0.135235,0.852559,,,,0.875842,0.861763,46.5,0.000100
1318,0.076193,0.836584,0.133264,0.858630,,,,0.881617,0.869330,46.3,0.000100
1319,0.083864,0.817729,0.134179,0.848222,,,,0.870781,0.860227,47.0,0.000100
1320,0.081028,0.830733,0.136163,0.846487,,,,0.876620,0.859890,46.5,0.000100
1321,0.075218,0.841569,0.132326,0.854293,,,,0.877482,0.864090,46.7,0.000100
1322,0.076843,0.837668,0.134132,0.856895,,,,0.879652,0.867717,47.0,0.000100
1323,0.079847,0.831816,0.135588,0.856895,,,,0.874698,0.865397,46.5,0.000100
1324,0.077089,0.838318,0.133379,0.849957,,,,0.877837,0.860789,46.8,0.000100
1325,0.076323,0.842003,0.133583,0.854293,,,,0.876383,0.861229,46.8,0.000100
1326,0.075818,0.836801,0.137056,0.849089,,,,0.874879,0.860176,46.6,0.000100
1327,0.073642,0.847638,0.131803,0.856028,,,,0.878919,0.867021,46.7,0.000100
1328,0.077650,0.834417,0.131882,0.853426,,,,0.876938,0.865879,46.7,0.000100
1329,0.074120,0.843736,0.133216,0.852559,,,,0.873608,0.859710,46.6,0.000100
1330,0.078210,0.836584,0.132315,0.844753,,,,0.877413,0.866783,46.5,0.000100
1331,0.078695,0.837885,0.133673,0.849957,,,,0.877837,0.861202,46.2,0.000100
1332,0.079618,0.834200,0.131524,0.855160,,,,0.877345,0.863710,46.4,0.000100
1333,0.074447,0.844603,0.131502,0.854293,,,,0.879884,0.870253,46.4,0.000100
1334,0.079922,0.835717,0.131223,0.853426,,,,0.878214,0.864377,46.2,0.000100
1335,0.081017,0.841136,0.135931,0.840416,,,,0.871720,0.854697,46.7,0.000100
1336,0.074779,0.840702,0.133526,0.852559,,,,0.878568,0.862325,46.2,0.000100
1337,0.078787,0.837451,0.132204,0.854293,,,,0.874698,0.863628,46.5,0.000100
1338,0.073217,0.846771,0.133887,0.855160,,,,0.883180,0.872049,46.6,0.000100
1339,0.081437,0.825748,0.132301,0.849089,,,,0.876209,0.863601,46.6,0.000100
1340,0.072938,0.844603,0.132309,0.854293,,,,0.875541,0.863613,46.9,0.000100
1341,0.077275,0.832900,0.134079,0.849089,,,,0.874038,0.859545,47.0,0.000100
1342,0.071622,0.845470,0.133853,0.854293,,,,0.873909,0.861158,46.6,0.000100
1343,0.076758,0.841136,0.141996,0.842151,,,,0.869776,0.861707,46.9,0.000100
1344,0.077304,0.831599,0.133729,0.849957,,,,0.875545,0.861638,46.8,0.000100
1345,0.074832,0.839402,0.137594,0.850824,,,,0.873552,0.862431,47.0,0.000100
1346,0.077650,0.838535,0.135920,0.843886,,,,0.874880,0.859617,47.2,0.000100
1347,0.073925,0.841786,0.133626,0.846487,,,,0.873430,0.859525,47.1,0.000100
1348,0.078395,0.833767,0.132380,0.852559,,,,0.881585,0.867507,47.1,0.000100
1349,0.078052,0.839619,0.132734,0.854293,,,,0.876686,0.863783,46.7,0.000100
1350,0.074265,0.840052,0.130923,0.855160,,,,0.881307,0.867751,46.7,0.000100
1351,0.073219,0.847854,0.133426,0.851691,,,,0.879688,0.867489,46.6,0.000100
1352,0.075770,0.846121,0.133153,0.850824,,,,0.876686,0.863623,47.0,0.000100
1353,0.073307,0.844820,0.133401,0.849089,,,,0.876264,0.863026,46.7,0.000100
1354,0.073299,0.843736,0.134875,0.842151,,,,0.871770,0.858534,46.9,0.000100
1355,0.077661,0.837235,0.134547,0.856028,,,,0.879845,0.867683,46.6,0.000100
1356,0.072150,0.853056,0.136643,0.846487,,,,0.876209,0.860323,46.5,0.000100
1357,0.076112,0.844820,0.135289,0.856028,,,,0.876633,0.864982,46.8,0.000100
1358,0.080912,0.832466,0.139165,0.843018,,,,0.871124,0.855235,46.7,0.000100
1359,0.073498,0.837668,0.136759,0.849957,,,,0.874879,0.861646,46.8,0.000100
1360,0.073311,0.839619,0.133617,0.853426,,,,0.877227,0.865933,46.6,0.000100
1361,0.071704,0.852406,0.134296,0.849089,,,,0.880654,0.866453,46.6,0.000100
1362,0.075916,0.835501,0.133182,0.856028,,,,0.879227,0.868012,47.0,0.000100
1363,0.077133,0.835284,0.134382,0.852559,,,,0.872483,0.863015,47.0,0.000100
1364,0.078113,0.840052,0.134254,0.853426,,,,0.877789,0.863942,46.9,0.000100
1365,0.081497,0.827698,0.136432,0.846487,,,,0.869272,0.857477,47.0,0.000100
1366,0.074279,0.846554,0.133124,0.854293,,,,0.880814,0.868706,46.4,0.000100
1367,0.079088,0.838752,0.133147,0.856028,,,,0.878657,0.869315,46.3,0.000100
1368,0.078926,0.838752,0.133110,0.853426,,,,0.879768,0.866113,46.5,0.000100
1369,0.073130,0.842436,0.134687,0.853426,,,,0.876990,0.864789,46.7,0.000100
1370,0.077096,0.838968,0.138215,0.855160,,,,0.877719,0.864859,46.6,0.000100
1371,0.071952,0.845037,0.141334,0.853426,,,,0.876871,0.863704,46.8,0.000100
1372,0.075280,0.838752,0.134779,0.850824,,,,0.876081,0.863550,46.4,0.000100
1373,0.076822,0.837668,0.135499,0.850824,,,,0.876502,0.862912,46.5,0.000100
1374,0.076876,0.837885,0.132715,0.852559,,,,0.877108,0.862804,46.7,0.000100
1375,0.070175,0.850022,0.135396,0.843886,,,,0.871476,0.860588,46.8,0.000100
1376,0.070773,0.854573,0.133855,0.854293,,,,0.879652,0.868265,46.8,0.000100
1377,0.080934,0.826615,0.137920,0.847355,,,,0.875301,0.860827,47.2,0.000100
1378,0.074190,0.835501,0.138571,0.852559,,,,0.875728,0.858841,46.9,0.000100
1379,0.075138,0.842870,0.130526,0.856028,,,,0.879808,0.868049,47.2,0.000100
1380,0.075675,0.843736,0.133637,0.850824,,,,0.876752,0.862862,47.1,0.000100
1381,0.071726,0.850455,0.136490,0.849089,,,,0.877244,0.862307,47.3,0.000100
1382,0.075247,0.836584,0.131506,0.856895,,,,0.880424,0.866703,47.2,0.000100
1383,0.076006,0.836151,0.136593,0.852559,,,,0.877125,0.863867,46.8,0.000100
1384,0.069487,0.855223,0.138223,0.845620,,,,0.870325,0.854987,47.1,0.000100
1385,0.073889,0.838752,0.134390,0.854293,,,,0.876752,0.863543,46.9,0.000100
1386,0.081453,0.825098,0.136050,0.848222,,,,0.872762,0.855757,47.4,0.000100
1387,0.070328,0.848505,0.132212,0.857762,,,,0.880964,0.866502,47.2,0.000100
1388,0.074150,0.844170,0.133925,0.855160,,,,0.876502,0.864018,47.1,0.000100
1389,0.074564,0.852406,0.132349,0.856895,,,,0.882438,0.868792,47.1,0.000100
1390,0.072849,0.844170,0.133130,0.850824,,,,0.876819,0.864036,47.3,0.000100
1391,0.067126,0.860858,0.134540,0.849957,,,,0.876871,0.862551,47.3,0.000100
1392,0.079822,0.835717,0.131467,0.855160,,,,0.877837,0.868039,47.3,0.000100
1393,0.069881,0.849805,0.140672,0.840416,,,,0.867446,0.854231,47.1,0.000100
1394,0.076838,0.833767,0.134991,0.849957,,,,0.875962,0.863875,46.9,0.000100
1395,0.071682,0.846771,0.133676,0.844753,,,,0.874333,0.860586,47.1,0.000100
1396,0.078667,0.842003,0.133551,0.854293,,,,0.881274,0.867702,47.3,0.000100
1397,0.071789,0.844820,0.135723,0.843886,,,,0.873131,0.855759,47.1,0.000100
1398,0.078273,0.833767,0.135774,0.849089,,,,0.876274,0.859940,46.8,0.000100
1399,0.075301,0.846121,0.134072,0.860364,,,,0.881897,0.869106,47.2,0.000100
1400,0.069333,0.855223,0.134960,0.845620,,,,0.877227,0.861280,47.0,0.000100
1401,0.078828,0.834850,0.138221,0.846487,,,,0.872955,0.860496,47.3,0.000100
1402,0.071840,0.848938,0.131684,0.850824,,,,0.879808,0.865144,46.8,0.000100
1403,0.072693,0.847854,0.132599,0.849957,,,,0.881928,0.866724,47.0,0.000100
1404,0.069840,0.852622,0.134842,0.851691,,,,0.876394,0.863026,47.0,0.000100
1405,0.070263,0.847204,0.132269,0.853426,,,,0.879808,0.863988,47.1,0.000100
1406,0.078233,0.831166,0.134366,0.853426,,,,0.880539,0.868583,46.9,0.000100
1407,0.077562,0.830733,0.138963,0.847355,,,,0.875365,0.858900,46.5,0.000100
1408,0.076407,0.834634,0.133846,0.852559,,,,0.876990,0.864560,46.3,0.000100
1409,0.069094,0.860642,0.130750,0.850824,,,,0.876209,0.863879,46.8,0.000100
1410,0.075569,0.843736,0.136378,0.847355,,,,0.874819,0.860338,46.2,0.000100
1411,0.072832,0.854790,0.132492,0.856895,,,,0.880619,0.868314,46.3,0.000100
1412,0.073910,0.841786,0.135410,0.854293,,,,0.875969,0.865713,46.1,0.000100
1413,0.075306,0.837885,0.134412,0.853426,,,,0.878876,0.866401,46.2,0.000100
1414,0.072957,0.841352,0.136205,0.852559,,,,0.874455,0.859402,46.4,0.000100
1415,0.068070,0.855007,0.138414,0.853426,,,,0.876145,0.862899,46.0,0.000100
1416,0.073789,0.848288,0.133683,0.856028,,,,0.878685,0.862827,46.0,0.000100
1417,0.079191,0.835934,0.139046,0.838682,,,,0.863813,0.853311,46.4,0.000100
1418,0.070394,0.846121,0.134549,0.850824,,,,0.875545,0.861971,46.3,0.000100
1419,0.071199,0.854140,0.135569,0.846487,,,,0.876502,0.862144,46.2,0.000100
1420,0.068574,0.858691,0.135728,0.854293,,,,0.876264,0.861150,46.6,0.000100
1421,0.068248,0.851972,0.136493,0.849957,,,,0.876633,0.863342,46.6,0.000100
1422,0.075374,0.835067,0.135208,0.851691,,,,0.878398,0.865179,46.8,0.000100
1423,0.067256,0.860208,0.136703,0.847355,,,,0.877277,0.860196,46.9,0.000100
1424,0.073828,0.846771,0.137066,0.843886,,,,0.874159,0.860712,46.7,0.000100
1425,0.074973,0.842870,0.132947,0.849957,,,,0.877649,0.866530,46.7,0.000100
1426,0.074341,0.842870,0.135532,0.842151,,,,0.873023,0.857190,46.4,0.000100
1427,0.073721,0.846771,0.135418,0.856028,,,,0.879808,0.866015,46.6,0.000100
1428,0.073606,0.847421,0.134638,0.849957,,,,0.880038,0.866075,46.5,0.000100
1429,0.073454,0.846121,0.136292,0.849957,,,,0.872238,0.859257,46.3,0.000100
1430,0.072484,0.850022,0.140335,0.853426,,,,0.875301,0.863415,46.7,0.000100
1431,0.071172,0.850889,0.134858,0.854293,,,,0.875360,0.864064,47.0,0.000100
1432,0.067571,0.853706,0.134864,0.851691,,,,0.878190,0.865714,47.0,0.000100
1433,0.069832,0.843953,0.133569,0.855160,,,,0.879460,0.866656,46.7,0.000100
1434,0.067978,0.853923,0.135056,0.849957,,,,0.877629,0.866339,47.0,0.000100
1435,0.070985,0.847854,0.138907,0.854293,,,,0.876805,0.865463,47.1,0.000100
1436,0.069006,0.853706,0.135040,0.854293,,,,0.881044,0.867941,46.9,0.000100
1437,0.074957,0.845037,0.139781,0.853426,,,,0.877363,0.860843,47.0,0.000100
1438,0.079382,0.842003,0.139362,0.849957,,,,0.876990,0.865333,47.2,0.000100
1439,0.069808,0.848505,0.138844,0.843886,,,,0.873497,0.857867,46.9,0.000100
1440,0.078617,0.840269,0.134331,0.857762,,,,0.879110,0.868350,46.9,0.000100
1441,0.073593,0.852406,0.140288,0.848222,,,,0.875541,0.862423,46.7,0.000100
1442,0.072704,0.841569,0.134084,0.846487,,,,0.872115,0.859369,46.7,0.000100
1443,0.075673,0.841786,0.133064,0.848222,,,,0.876567,0.862127,46.3,0.000100
1444,0.070425,0.852406,0.134880,0.853426,,,,0.880929,0.865929,46.4,0.000100
1445,0.077745,0.839185,0.135707,0.853426,,,,0.878307,0.863680,46.3,0.000100
1446,0.070404,0.854573,0.134115,0.849957,,,,0.876923,0.865137,46.2,0.000100
1447,0.075704,0.841136,0.134671,0.852559,,,,0.878002,0.863238,46.2,0.000100
1448,0.072398,0.847204,0.137063,0.843886,,,,0.870281,0.856801,46.3,0.000100
1449,0.069267,0.855007,0.138974,0.855160,,,,0.877600,0.866397,45.8,0.000100
1450,0.072957,0.844603,0.135062,0.852559,,,,0.876567,0.863974,45.9,0.000100
1451,0.075707,0.838101,0.133065,0.854293,,,,0.876990,0.862534,45.8,0.000100
1452,0.065054,0.860208,0.136017,0.856028,,,,0.883495,0.869851,45.7,0.000100
1453,0.073187,0.843953,0.135338,0.848222,,,,0.877176,0.861734,46.1,0.000100
1454,0.073158,0.851322,0.139804,0.857762,,,,0.876990,0.863882,46.0,0.000100
1455,0.071619,0.843303,0.135066,0.854293,,,,0.877649,0.865331,45.8,0.000100
1456,0.070219,0.850022,0.137199,0.848222,,,,0.877432,0.865314,45.8,0.000100
1457,0.072376,0.846121,0.135085,0.853426,,,,0.878307,0.866261,46.3,0.000100
1458,0.067550,0.853489,0.135109,0.855160,,,,0.879460,0.864969,46.1,0.000100
1459,0.066069,0.863459,0.137142,0.852559,,,,0.880000,0.864027,46.1,0.000100
1460,0.071473,0.847204,0.135899,0.859497,,,,0.881112,0.866547,46.0,0.000100
1461,0.073673,0.845037,0.135912,0.852559,,,,0.879576,0.864853,46.2,0.000100
1462,0.068827,0.855657,0.134205,0.857762,,,,0.880000,0.867139,46.4,0.000100
1463,0.069287,0.856090,0.137247,0.849957,,,,0.876990,0.863318,46.3,0.000100
1464,0.074610,0.838968,0.135184,0.860364,,,,0.883205,0.869171,46.1,0.000100
1465,0.071675,0.850238,0.134399,0.849957,,,,0.877463,0.863703,45.9,0.000100
1466,0.074371,0.845687,0.132886,0.849957,,,,0.878685,0.865579,46.2,0.000100
1467,0.072745,0.842436,0.137103,0.858630,,,,0.877907,0.862570,46.3,0.000100
1468,0.065585,0.861292,0.135042,0.843886,,,,0.874031,0.860669,46.1,0.000100
1469,0.068877,0.857607,0.137350,0.846487,,,,0.872657,0.860986,46.2,0.000100
1470,0.075056,0.848938,0.135445,0.856895,,,,0.879692,0.868170,46.0,0.000100
1471,0.068427,0.850455,0.136505,0.852559,,,,0.879652,0.868274,46.2,0.000100
1472,0.069717,0.853489,0.132378,0.858630,,,,0.882126,0.868383,46.2,0.000100
1473,0.071221,0.851105,0.134985,0.848222,,,,0.876145,0.860803,46.3,0.000100
1474,0.069736,0.850672,0.138722,0.849957,,,,0.875303,0.862530,46.2,0.000100
1475,0.072713,0.848938,0.130949,0.854293,,,,0.880734,0.868918,46.1,0.000100
1476,0.068554,0.854140,0.134236,0.861232,,,,0.885230,0.872479,46.1,0.000100
1477,0.070336,0.855657,0.132114,0.858630,,,,0.880077,0.868059,46.1,0.000100
1478,0.076575,0.847204,0.140246,0.858630,,,,0.874153,0.862690,46.1,0.000100
1479,0.069393,0.848938,0.135133,0.855160,,,,0.878025,0.866839,46.0,0.000100
1480,0.070018,0.856090,0.137205,0.843018,,,,0.871919,0.854466,46.2,0.000100
1481,0.072438,0.854790,0.135660,0.855160,,,,0.881274,0.867657,46.7,0.000100
1482,0.071328,0.851539,0.138899,0.851691,,,,0.884802,0.867688,46.6,0.000100
1483,0.076257,0.843953,0.139718,0.856028,,,,0.874698,0.863391,46.4,0.000100
1484,0.065341,0.862809,0.136299,0.848222,,,,0.876145,0.860770,46.3,0.000100
1485,0.071078,0.845904,0.133147,0.856028,,,,0.877463,0.865065,46.2,0.000100
1486,0.070260,0.851322,0.134446,0.852559,,,,0.876620,0.862824,46.5,0.000100
1487,0.072400,0.848721,0.136244,0.847355,,,,0.876033,0.860144,46.4,0.000100
1488,0.071457,0.853923,0.133871,0.853426,,,,0.878450,0.865793,46.1,0.000100
1489,0.068897,0.861075,0.133442,0.853426,,,,0.877277,0.863221,46.1,0.000100
1490,0.070584,0.853489,0.133305,0.855160,,,,0.878424,0.865241,46.4,0.000100
1491,0.070942,0.849155,0.135872,0.853426,,,,0.877531,0.863855,46.0,0.000100
1492,0.074391,0.842653,0.140225,0.844753,,,,0.875607,0.862058,46.3,0.000100
1493,0.066522,0.854140,0.133222,0.858630,,,,0.882665,0.867894,46.2,0.000100
1494,0.068153,0.854573,0.136724,0.856895,,,,0.876752,0.863181,46.3,0.000100
1495,0.067607,0.854573,0.139337,0.843886,,,,0.874880,0.861574,46.3,0.000100
1496,0.066841,0.861292,0.137043,0.856028,,,,0.885563,0.871083,46.2,0.000100
1497,0.067236,0.857391,0.136955,0.851691,,,,0.880153,0.867787,46.0,0.000100
1498,0.071202,0.849805,0.134815,0.853426,,,,0.878190,0.865377,45.9,0.000100
1499,0.068866,0.852839,0.138178,0.857762,,,,0.880539,0.867800,46.4,0.000100
1500,0.068874,0.856307,0.135015,0.860364,,,,0.884708,0.869967,46.3,0.000100
1501,0.067659,0.859341,0.136628,0.854293,,,,0.878405,0.866276,46.2,0.000100
1502,0.068157,0.857607,0.136757,0.857762,,,,0.880271,0.864752,46.6,0.000100
1503,0.066706,0.858691,0.136936,0.859497,,,,0.883608,0.869044,46.5,0.000100
1504,0.066954,0.858257,0.136969,0.856895,,,,0.878072,0.863950,46.1,0.000100
1505,0.069978,0.852189,0.133987,0.854293,,,,0.881814,0.867981,46.2,0.000100
1506,0.072788,0.859124,0.136197,0.852559,,,,0.878730,0.866660,45.8,0.000100
1507,0.068675,0.846554,0.139192,0.854293,,,,0.882353,0.867978,46.2,0.000100
1508,0.067489,0.856740,0.136800,0.856028,,,,0.880155,0.867372,45.9,0.000100
1509,0.067651,0.856307,0.137103,0.858630,,,,0.882524,0.866391,46.0,0.000100
1510,0.071538,0.847854,0.133470,0.856028,,,,0.880424,0.864322,46.0,0.000100
1511,0.070507,0.850672,0.135481,0.861232,,,,0.884597,0.871421,46.1,0.000100
1512,0.071905,0.849155,0.134197,0.856895,,,,0.880964,0.865643,45.6,0.000100
1513,0.066829,0.858908,0.134230,0.858630,,,,0.878730,0.867419,45.9,0.000100
1514,0.064946,0.862592,0.135262,0.853426,,,,0.879079,0.865113,46.0,0.000100
1515,0.070364,0.850889,0.136432,0.862966,,,,0.884523,0.871666,45.9,0.000100
1516,0.066718,0.855657,0.139165,0.852559,,,,0.880929,0.866435,45.8,0.000100
1517,0.067202,0.860642,0.138380,0.849089,,,,0.876805,0.863705,46.1,0.000100
1518,0.072850,0.844170,0.138278,0.849957,,,,0.873131,0.860549,45.8,0.000100
1519,0.072919,0.845254,0.134730,0.856895,,,,0.879884,0.864364,45.9,0.000100
1520,0.073345,0.846987,0.135445,0.858630,,,,0.881078,0.867511,45.9,0.000100
1521,0.066904,0.851756,0.138727,0.854293,,,,0.876805,0.863563,45.9,0.000100
1522,0.069831,0.848505,0.140635,0.850824,,,,0.874280,0.858636,45.9,0.000100
1523,0.061906,0.867360,0.134731,0.859497,,,,0.880654,0.865304,46.1,0.000100
1524,0.068002,0.860425,0.134151,0.855160,,,,0.880387,0.866950,45.9,0.000100
1525,0.067259,0.852839,0.140648,0.849957,,,,0.877345,0.860538,46.4,0.000100
1526,0.071744,0.845254,0.134763,0.855160,,,,0.880611,0.866530,46.4,0.000100
1527,0.068377,0.858908,0.138849,0.860364,,,,0.881241,0.866320,46.5,0.000100
1528,0.070404,0.851972,0.140827,0.848222,,,,0.872780,0.859324,46.2,0.000100
1529,0.065749,0.855007,0.140339,0.851691,,,,0.879344,0.865184,46.1,0.000100
1530,0.067561,0.854790,0.135702,0.851691,,,,0.879036,0.863650,46.0,0.000100
1531,0.066849,0.866493,0.136438,0.851691,,,,0.876620,0.863331,46.2,0.000100
1532,0.064621,0.858257,0.136455,0.854293,,,,0.880387,0.867195,45.8,0.000100
1533,0.068798,0.853273,0.140353,0.848222,,,,0.875360,0.863306,45.9,0.000100
1534,0.063508,0.867794,0.137606,0.857762,,,,0.882979,0.869758,45.6,0.000100
1535,0.073539,0.844820,0.137481,0.862966,,,,0.885135,0.872668,46.1,0.000100
1536,0.066065,0.862375,0.138983,0.858630,,,,0.881958,0.869019,45.9,0.000100
1537,0.069951,0.853923,0.136371,0.861232,,,,0.882665,0.868479,45.9,0.000100
1538,0.069862,0.856090,0.138815,0.851691,,,,0.876145,0.859197,45.8,0.000100
1539,0.067663,0.862592,0.133058,0.862966,,,,0.885563,0.872741,45.9,0.000100
1540,0.068580,0.855657,0.136401,0.848222,,,,0.878190,0.864495,46.2,0.000100
1541,0.070299,0.856957,0.135803,0.855160,,,,0.880309,0.866245,46.0,0.000100
1542,0.071799,0.852622,0.136453,0.856028,,,,0.876081,0.862953,45.8,0.000100
1543,0.067394,0.858691,0.137676,0.843886,,,,0.871373,0.859738,46.1,0.000100
1544,0.070669,0.858257,0.136833,0.849957,,,,0.875360,0.860513,45.9,0.000100
1545,0.067141,0.854356,0.143260,0.847355,,,,0.872692,0.855747,45.5,0.000100
1546,0.073899,0.845470,0.136667,0.855160,,,,0.879495,0.866060,45.5,0.000100
1547,0.067322,0.860642,0.139578,0.853426,,,,0.878496,0.862029,45.8,0.000100
1548,0.068479,0.854140,0.136495,0.853426,,,,0.880309,0.868455,45.3,0.000100
1549,0.063997,0.867360,0.140416,0.855160,,,,0.877719,0.865827,45.4,0.000100
1550,0.074168,0.843086,0.141572,0.847355,,,,0.874638,0.864039,45.6,0.000100
1551,0.065452,0.861725,0.136681,0.860364,,,,0.882239,0.868470,45.4,0.000100
1552,0.069713,0.856090,0.137501,0.856028,,,,0.878002,0.863733,45.2,0.000100
1553,0.068661,0.850455,0.138219,0.854293,,,,0.876567,0.861205,45.3,0.000100
1554,0.067236,0.861508,0.140085,0.853426,,,,0.879576,0.866327,45.5,0.000100
1555,0.066257,0.857824,0.139745,0.854293,,,,0.874396,0.861937,45.9,0.000100
1556,0.071072,0.852406,0.138959,0.850824,,,,0.876383,0.862955,45.4,0.000100
1557,0.067440,0.865410,0.142103,0.849089,,,,0.876025,0.860234,45.7,0.000100
1558,0.069485,0.855007,0.139170,0.851691,,,,0.875785,0.862231,45.5,0.000100
1559,0.063457,0.866493,0.141295,0.849957,,,,0.875785,0.861293,45.2,0.000100
1560,0.069418,0.853923,0.136612,0.850824,,,,0.875181,0.859597,45.7,0.000100
1561,0.067748,0.856307,0.138962,0.846487,,,,0.874102,0.857207,45.3,0.000100
1562,0.067670,0.860858,0.137500,0.849089,,,,0.874940,0.859145,45.6,0.000100
1563,0.069625,0.862159,0.138101,0.850824,,,,0.876923,0.862006,45.3,0.000100
